Timestamp,Node,Raw_Data,RSSI,SNR,Batt_Pct,Current_mA
2026-04-08 06:05:10,node2,"NODE2,1656,740,0",-50,13.25,89,0.0
2026-04-08 06:05:34,node2,"NODE2,1658,740,0",-49,13.25,89,0.0
2026-04-08 06:05:58,node2,"NODE2,1660,741,0",-49,13.5,89,0.0
2026-04-08 06:06:22,node2,"NODE2,1662,741,0",-49,13.25,89,0.0
2026-04-08 06:06:45,node2,"NODE2,1664,741,0",-49,13.5,89,0.0
2026-04-08 06:07:11,node2,"NODE2,1666,740,0",-50,13.0,89,0.0
2026-04-08 06:07:38,node2,"NODE2,1668,740,0",-49,13.25,89,0.0
2026-04-08 06:08:04,node2,"NODE2,1670,740,0",-50,13.5,89,0.0
2026-04-08 06:08:27,node2,"NODE2,1672,742,0",-49,13.25,89,0.0
2026-04-08 06:08:55,node2,"NODE2,1674,741,0",-49,13.5,89,0.0
2026-04-08 06:09:21,node2,"NODE2,1676,741,0",-49,13.25,89,0.0
2026-04-08 06:09:48,node2,"NODE2,1678,740,0",-49,13.25,89,0.0
2026-04-08 06:10:14,node2,"NODE2,1680,741,0",-49,13.5,89,0.0
2026-04-08 06:10:39,node2,"NODE2,1682,742,0",-49,13.25,89,0.0
2026-04-08 06:11:05,node2,"NODE2,1684,740,0",-50,13.5,89,0.0
2026-04-08 06:11:30,node2,"NODE2,1686,741,0",-49,13.5,89,0.0
2026-04-08 06:11:53,node2,"NODE2,1688,741,0",-50,13.5,89,0.0
2026-04-08 06:12:18,node2,"NODE2,1690,741,0",-49,13.25,89,0.0
2026-04-08 06:12:44,node2,"NODE2,1692,740,0",-49,13.25,89,0.0
2026-04-08 06:13:08,node2,"NODE2,1694,741,0",-49,13.25,89,0.0
2026-04-08 06:13:31,node2,"NODE2,1696,740,0",-49,13.25,89,0.0
2026-04-08 06:13:57,node2,"NODE2,1698,740,0",-49,13.75,89,0.0
2026-04-08 06:14:24,node2,"NODE2,1700,740,0",-50,13.5,89,0.0
2026-04-08 06:14:47,node2,"NODE2,1702,740,0",-50,13.75,89,0.0
2026-04-08 06:15:12,node2,"NODE2,1704,740,0",-50,13.25,89,0.0
2026-04-08 06:15:36,node2,"NODE2,1706,739,0",-49,13.5,89,0.0
2026-04-08 06:16:04,node2,"NODE2,1708,740,0",-49,13.5,89,0.0
2026-04-08 06:16:27,node2,"NODE2,1710,741,0",-50,13.75,89,0.0
2026-04-08 06:16:52,node2,"NODE2,1712,741,0",-49,13.25,89,0.0
2026-04-08 06:17:19,node2,"NODE2,1714,741,0",-49,13.0,89,0.0
2026-04-08 06:17:45,node2,"NODE2,1716,741,0",-49,13.25,89,0.0
2026-04-08 06:18:12,node2,"NODE2,1718,741,0",-50,13.25,89,0.0
2026-04-08 06:18:36,node2,"NODE2,1720,740,0",-50,13.25,89,0.0
2026-04-08 06:19:02,node2,"NODE2,1722,740,0",-50,13.5,89,0.0
2026-04-08 06:19:27,node2,"NODE2,1724,740,0",-50,13.25,89,0.0
2026-04-08 06:19:49,node2,"NODE2,1726,742,0",-49,13.5,89,0.0
2026-04-08 06:20:13,node2,"NODE2,1728,741,0",-50,13.5,89,0.0
2026-04-08 06:20:40,node2,"NODE2,1730,742,0",-49,14.5,89,0.0
2026-04-08 06:21:04,node2,"NODE2,1732,741,0",-49,13.75,89,0.0
2026-04-08 06:21:29,node2,"NODE2,1734,742,0",-49,13.25,89,0.0
2026-04-08 06:21:55,node2,"NODE2,1736,740,0",-50,13.25,89,0.0
2026-04-08 06:22:17,node2,"NODE2,1738,740,0",-49,13.5,89,0.0
2026-04-08 06:22:43,node2,"NODE2,1740,740,0",-49,13.5,89,0.0
2026-04-08 06:23:07,node2,"NODE2,1742,742,0",-50,13.5,89,0.0
2026-04-08 06:23:57,node2,"NODE2,1746,741,0",-50,13.5,89,0.0
2026-04-08 06:24:23,node2,"NODE2,1748,741,0",-49,13.25,89,0.0
2026-04-08 06:24:49,node2,"NODE2,1750,740,0",-49,13.25,89,0.0
2026-04-08 06:25:14,node2,"NODE2,1752,740,0",-49,13.5,89,0.0
2026-04-08 06:25:38,node2,"NODE2,1754,740,0",-49,13.25,89,0.0
2026-04-08 06:26:02,node2,"NODE2,1756,741,0",-50,13.5,89,0.0
2026-04-08 06:26:26,node2,"NODE2,1758,740,0",-50,13.75,89,0.0
2026-04-08 06:26:51,node2,"NODE2,1760,740,0",-49,13.25,89,0.0
2026-04-08 06:27:16,node2,"NODE2,1762,741,0",-50,13.25,89,0.0
2026-04-08 06:27:40,node2,"NODE2,1764,740,0",-49,13.5,89,0.0
2026-04-08 06:28:07,node2,"NODE2,1766,739,0",-50,13.5,89,0.0
2026-04-08 06:28:33,node2,"NODE2,1768,741,0",-49,13.0,89,0.0
2026-04-08 06:28:59,node2,"NODE2,1770,741,0",-50,13.0,89,0.0
2026-04-08 06:29:24,node2,"NODE2,1772,740,0",-49,13.0,89,0.0
2026-04-08 06:29:48,node2,"NODE2,1774,741,0",-50,12.75,89,0.0
2026-04-08 06:30:12,node2,"NODE2,1776,741,0",-42,3.75,89,0.0
2026-04-08 06:30:36,node2,"NODE2,1778,741,0",-49,13.5,89,0.0
2026-04-08 06:31:00,node2,"NODE2,1780,741,0",-50,13.25,89,0.0
2026-04-08 06:31:26,node2,"NODE2,1782,742,0",-50,13.75,89,0.0
2026-04-08 06:31:52,node2,"NODE2,1784,741,0",-50,13.5,89,0.0
2026-04-08 06:32:19,node2,"NODE2,1786,740,0",-49,13.5,89,0.0
2026-04-08 06:32:42,node2,"NODE2,1788,742,0",-49,13.75,89,0.0
2026-04-08 06:33:06,node2,"NODE2,1790,741,0",-50,13.75,89,0.0
2026-04-08 06:33:33,node2,"NODE2,1792,741,0",-50,13.5,89,0.0
2026-04-08 06:33:59,node2,"NODE2,1794,740,0",-49,13.5,89,0.0
2026-04-08 06:34:22,node2,"NODE2,1796,741,0",-50,13.25,89,0.0
2026-04-08 06:34:46,node2,"NODE2,1798,741,0",-48,13.25,89,0.0
2026-04-08 06:35:10,node2,"NODE2,1800,740,0",-50,13.0,89,0.0
2026-04-08 06:35:37,node2,"NODE2,1802,741,0",-48,13.25,89,0.0
2026-04-08 06:36:01,node2,"NODE2,1804,742,0",-49,13.25,89,0.0
2026-04-08 06:36:26,node2,"NODE2,1806,742,0",-49,13.75,89,0.0
2026-04-08 06:36:51,node2,"NODE2,1808,742,0",-50,13.25,89,0.0
2026-04-08 06:37:17,node2,"NODE2,1810,740,0",-50,13.0,89,0.0
2026-04-08 06:37:41,node2,"NODE2,1812,740,0",-50,13.25,89,0.0
2026-04-08 06:38:04,node2,"NODE2,1814,740,0",-50,13.5,89,0.0
2026-04-08 06:38:29,node2,"NODE2,1816,740,0",-50,13.5,89,0.0
2026-04-08 06:38:52,node2,"NODE2,1818,739,0",-50,13.0,89,0.0
2026-04-08 06:39:17,node2,"NODE2,1820,742,0",-49,13.5,89,0.0
2026-04-08 06:39:42,node2,"NODE2,1822,740,0",-50,13.25,89,0.0
2026-04-08 06:40:06,node2,"NODE2,1824,741,0",-49,13.5,89,0.0
2026-04-08 06:40:31,node2,"NODE2,1826,741,0",-50,13.5,89,0.0
2026-04-08 06:40:58,node2,"NODE2,1828,740,0",-49,13.75,89,0.0
2026-04-08 06:41:21,node2,"NODE2,1830,739,0",-49,13.5,89,0.0
2026-04-08 06:41:47,node2,"NODE2,1832,740,0",-50,13.75,89,0.0
2026-04-08 06:42:11,node2,"NODE2,1834,741,0",-49,13.25,89,0.0
2026-04-08 06:42:35,node2,"NODE2,1836,742,0",-49,13.25,89,0.0
2026-04-08 06:43:01,node2,"NODE2,1838,741,0",-50,13.25,89,0.0
2026-04-08 06:43:27,node2,"NODE2,1840,741,0",-50,13.25,89,0.0
2026-04-08 06:43:54,node2,"NODE2,1842,740,0",-50,13.25,89,0.0
2026-04-08 06:44:17,node2,"NODE2,1844,740,0",-49,13.5,89,0.0
2026-04-08 06:44:42,node2,"NODE2,1846,741,0",-50,13.25,89,0.0
2026-04-08 06:45:06,node2,"NODE2,1848,741,0",-49,13.25,89,0.0
2026-04-08 06:45:30,node2,"NODE2,1850,740,0",-49,13.5,89,0.0
2026-04-08 06:45:56,node2,"NODE2,1852,740,0",-49,13.5,89,0.0
2026-04-08 06:46:20,node2,"NODE2,1854,740,0",-49,13.5,89,0.0
2026-04-08 06:46:43,node2,"NODE2,1856,740,0",-49,13.5,89,0.0
2026-04-08 06:47:08,node2,"NODE2,1858,741,0",-49,13.5,89,0.0
2026-04-08 06:47:35,node2,"NODE2,1860,740,0",-50,13.75,89,0.0
2026-04-08 06:47:58,node2,"NODE2,1862,740,0",-49,13.25,89,0.0
2026-04-08 06:48:23,node2,"NODE2,1864,741,0",-50,13.5,89,0.0
2026-04-08 06:48:49,node2,"NODE2,1866,741,0",-50,13.25,89,0.0
2026-04-08 06:49:14,node2,"NODE2,1868,740,0",-50,13.25,89,0.0
2026-04-08 06:49:39,node2,"NODE2,1870,740,0",-49,13.25,89,0.0
2026-04-08 06:50:05,node2,"NODE2,1872,741,0",-50,13.5,89,0.0
2026-04-08 06:50:31,node2,"NODE2,1874,740,0",-49,13.5,89,0.0
2026-04-08 06:50:56,node2,"NODE2,1876,740,0",-49,13.0,89,0.0
2026-04-08 06:51:23,node2,"NODE2,1878,740,0",-50,13.5,89,0.0
2026-04-08 06:51:48,node2,"NODE2,1880,741,0",-50,13.5,89,0.0
2026-04-08 06:52:14,node2,"NODE2,1882,740,0",-49,13.25,89,0.0
2026-04-08 06:52:38,node2,"NODE2,1884,741,0",-50,13.25,89,0.0
2026-04-08 06:53:03,node2,"NODE2,1886,740,0",-49,13.25,89,0.0
2026-04-08 06:53:27,node2,"NODE2,1888,740,0",-50,13.25,89,0.0
2026-04-08 06:53:52,node2,"NODE2,1890,741,0",-50,13.5,89,0.0
2026-04-08 06:54:16,node2,"NODE2,1892,741,0",-50,13.5,89,0.0
2026-04-08 06:54:41,node2,"NODE2,1894,742,0",-50,13.5,89,0.0
2026-04-08 06:55:06,node2,"NODE2,1896,741,0",-50,13.25,89,0.0
2026-04-08 06:55:31,node2,"NODE2,1898,740,0",-50,13.5,89,0.0
2026-04-08 06:55:53,node2,"NODE2,1900,742,0",-50,13.5,89,0.0
2026-04-08 06:56:19,node2,"NODE2,1902,742,0",-50,13.25,89,0.0
2026-04-08 06:56:43,node2,"NODE2,1904,741,0",-50,13.0,89,0.0
2026-04-08 06:57:06,node2,"NODE2,1906,740,0",-49,13.5,89,0.0
2026-04-08 06:57:30,node2,"NODE2,1908,740,0",-50,13.5,89,0.0
2026-04-08 06:57:55,node2,"NODE2,1910,741,0",-50,13.5,89,0.0
2026-04-08 06:58:20,node2,"NODE2,1912,742,0",-50,13.5,89,0.0
2026-04-08 06:58:47,node2,"NODE2,1914,740,0",-49,13.25,89,0.0
2026-04-08 06:59:10,node2,"NODE2,1916,741,0",-50,13.5,89,0.0
2026-04-08 06:59:36,node2,"NODE2,1918,740,0",-50,13.25,89,0.0
2026-04-08 07:00:01,node2,"NODE2,1920,740,0",-49,13.5,89,0.0
2026-04-08 07:00:24,node2,"NODE2,1922,740,0",-49,13.25,89,0.0
2026-04-08 07:00:49,node2,"NODE2,1924,742,0",-50,12.75,89,0.0
2026-04-08 07:01:14,node2,"NODE2,1926,741,0",-50,13.25,89,0.0
2026-04-08 07:01:39,node2,"NODE2,1928,741,0",-49,13.25,89,0.0
2026-04-08 07:02:05,node2,"NODE2,1930,742,0",-50,13.25,89,0.0
2026-04-08 07:02:30,node2,"NODE2,1932,741,0",-50,14.0,89,0.0
2026-04-08 07:02:55,node2,"NODE2,1934,740,0",-49,13.25,89,0.0
2026-04-08 07:03:18,node2,"NODE2,1936,741,0",-50,13.25,89,0.0
2026-04-08 07:03:44,node2,"NODE2,1938,742,0",-49,13.5,89,0.0
2026-04-08 07:04:06,node2,"NODE2,1940,740,0",-50,13.25,89,0.0
2026-04-08 07:04:33,node2,"NODE2,1942,742,0",-49,13.5,89,0.0
2026-04-08 07:04:56,node2,"NODE2,1944,740,0",-50,13.5,89,0.0
2026-04-08 07:05:20,node2,"NODE2,1946,740,0",-50,13.25,89,0.0
2026-04-08 07:05:47,node2,"NODE2,1948,740,0",-49,13.0,89,0.0
2026-04-08 07:06:13,node2,"NODE2,1950,740,0",-50,13.25,89,0.0
2026-04-08 07:06:39,node2,"NODE2,1952,740,0",-50,13.0,89,0.0
2026-04-08 07:07:02,node2,"NODE2,1954,741,0",-49,13.25,89,0.0
2026-04-08 07:07:27,node2,"NODE2,1956,741,0",-49,13.5,89,0.0
2026-04-08 07:07:54,node2,"NODE2,1958,741,0",-50,13.5,89,0.0
2026-04-08 07:08:18,node2,"NODE2,1960,742,0",-49,13.25,89,0.0
2026-04-08 07:08:42,node2,"NODE2,1962,740,0",-50,13.25,89,0.0
2026-04-08 07:09:06,node2,"NODE2,1964,740,0",-50,13.25,89,0.0
2026-04-08 07:09:31,node2,"NODE2,1966,739,0",-49,13.25,89,0.0
2026-04-08 07:09:57,node2,"NODE2,1968,742,0",-50,13.5,89,0.0
2026-04-08 07:10:23,node2,"NODE2,1970,742,0",-50,13.0,89,0.0
2026-04-08 07:10:48,node2,"NODE2,1972,740,0",-50,13.5,89,0.0
2026-04-08 07:11:12,node2,"NODE2,1974,739,0",-49,13.25,89,0.0
2026-04-08 07:11:37,node2,"NODE2,1976,741,0",-49,13.25,89,0.0
2026-04-08 07:12:04,node2,"NODE2,1978,740,0",-49,13.5,89,0.0
2026-04-08 07:12:29,node2,"NODE2,1980,739,0",-49,13.25,89,0.0
2026-04-08 07:12:52,node2,"NODE2,1982,741,0",-49,13.25,89,0.0
2026-04-08 07:13:16,node2,"NODE2,1984,741,0",-49,13.25,89,0.0
2026-04-08 07:13:41,node2,"NODE2,1986,741,0",-49,13.5,89,0.0
2026-04-08 07:14:07,node2,"NODE2,1988,740,0",-49,13.5,89,0.0
2026-04-08 07:14:30,node2,"NODE2,1990,740,0",-50,13.5,89,0.0
2026-04-08 07:14:55,node2,"NODE2,1992,740,0",-50,13.25,89,0.0
2026-04-08 07:15:19,node2,"NODE2,1994,741,0",-49,13.5,89,0.0
2026-04-08 07:15:43,node2,"NODE2,1996,741,0",-49,13.5,89,0.0
2026-04-08 07:16:08,node2,"NODE2,1998,740,0",-49,13.25,89,0.0
2026-04-08 07:16:33,node2,"NODE2,2000,739,0",-50,13.25,89,0.0
2026-04-08 07:16:58,node2,"NODE2,2002,740,0",-49,13.25,89,0.0
2026-04-08 07:17:23,node2,"NODE2,2004,740,0",-49,13.25,89,0.0
2026-04-08 07:17:49,node2,"NODE2,2006,741,0",-50,13.25,89,0.0
2026-04-08 07:18:13,node2,"NODE2,2008,740,0",-50,13.0,89,0.0
2026-04-08 07:18:38,node2,"NODE2,2010,741,0",-50,13.25,89,0.0
2026-04-08 07:19:02,node2,"NODE2,2012,740,0",-49,13.25,89,0.0
2026-04-08 07:19:27,node2,"NODE2,2014,739,0",-50,13.0,89,0.0
2026-04-08 07:19:52,node2,"NODE2,2016,740,0",-50,13.5,89,0.0
2026-04-08 07:20:18,node2,"NODE2,2018,740,0",-50,13.75,89,0.0
2026-04-08 07:20:43,node2,"NODE2,2020,739,0",-51,13.25,89,0.0
2026-04-08 07:21:10,node2,"NODE2,2022,741,0",-50,13.25,89,0.0
2026-04-08 07:21:34,node2,"NODE2,2024,740,0",-49,13.5,89,0.0
2026-04-08 07:22:01,node2,"NODE2,2026,740,0",-49,13.25,89,0.0
2026-04-08 07:22:27,node2,"NODE2,2028,740,0",-50,13.25,89,0.0
2026-04-08 07:22:49,node2,"NODE2,2030,740,0",-49,13.25,89,0.0
2026-04-08 07:23:14,node2,"NODE2,2032,740,0",-49,13.5,89,0.0
2026-04-08 07:23:38,node2,"NODE2,2034,739,0",-50,13.75,89,0.0
2026-04-08 07:24:05,node2,"NODE2,2036,741,0",-50,13.5,89,0.0
2026-04-08 07:24:30,node2,"NODE2,2038,742,0",-49,13.25,89,0.0
2026-04-08 07:24:56,node2,"NODE2,2040,741,0",-49,13.25,89,0.0
2026-04-08 07:25:20,node2,"NODE2,2042,740,0",-50,13.5,89,0.0
2026-04-08 07:25:45,node2,"NODE2,2044,739,0",-49,13.25,89,0.0
2026-04-08 07:26:09,node2,"NODE2,2046,741,0",-49,13.25,89,0.0
2026-04-08 07:26:35,node2,"NODE2,2048,740,0",-49,13.5,89,0.0
2026-04-08 07:27:00,node2,"NODE2,2050,740,0",-50,13.25,89,0.0
2026-04-08 07:27:25,node2,"NODE2,2052,740,0",-50,13.0,89,0.0
2026-04-08 07:27:51,node2,"NODE2,2054,740,0",-50,13.5,89,0.0
2026-04-08 07:28:17,node2,"NODE2,2056,740,0",-50,13.5,89,0.0
2026-04-08 07:28:41,node2,"NODE2,2058,742,0",-50,13.0,89,0.0
2026-04-08 07:29:07,node2,"NODE2,2060,740,0",-50,13.25,89,0.0
2026-04-08 07:29:32,node2,"NODE2,2062,739,0",-49,13.25,89,0.0
2026-04-08 07:29:57,node2,"NODE2,2064,740,0",-50,13.75,89,0.0
2026-04-08 07:30:20,node2,"NODE2,2066,740,0",-50,13.25,89,0.0
2026-04-08 07:30:47,node2,"NODE2,2068,739,0",-50,13.25,89,0.0
2026-04-08 07:31:10,node2,"NODE2,2070,740,0",-50,13.5,89,0.0
2026-04-08 07:31:36,node2,"NODE2,2072,739,0",-50,13.5,89,0.0
2026-04-08 07:31:59,node2,"NODE2,2074,740,0",-50,13.5,89,0.0
2026-04-08 07:32:25,node2,"NODE2,2076,740,0",-50,13.5,89,0.0
2026-04-08 07:32:49,node2,"NODE2,2078,740,0",-49,13.25,89,0.0
2026-04-08 07:33:15,node2,"NODE2,2080,740,0",-50,13.25,89,0.0
2026-04-08 07:33:41,node2,"NODE2,2082,740,0",-50,13.5,89,0.0
2026-04-08 07:34:06,node2,"NODE2,2084,739,0",-49,13.25,88,0.0
2026-04-08 07:34:31,node2,"NODE2,2086,741,0",-49,13.75,88,0.0
2026-04-08 07:34:57,node2,"NODE2,2088,740,0",-49,13.25,89,0.0
2026-04-08 07:35:21,node2,"NODE2,2090,740,0",-50,13.25,89,0.0
2026-04-08 07:35:44,node2,"NODE2,2092,739,0",-50,13.75,89,0.0
2026-04-08 07:36:09,node2,"NODE2,2094,740,0",-50,13.25,89,0.0
2026-04-08 07:36:35,node2,"NODE2,2096,739,0",-49,13.0,89,0.0
2026-04-08 07:37:00,node2,"NODE2,2098,740,0",-50,13.0,89,0.0
2026-04-08 07:37:28,node2,"NODE2,2100,740,0",-50,13.25,88,0.0
2026-04-08 07:37:55,node2,"NODE2,2102,741,0",-49,13.5,89,0.0
2026-04-08 07:38:20,node2,"NODE2,2104,739,0",-49,13.25,88,0.0
2026-04-08 07:38:46,node2,"NODE2,2106,740,0",-49,13.0,88,0.0
2026-04-08 07:39:09,node2,"NODE2,2108,739,0",-49,13.0,89,0.0
2026-04-08 07:39:36,node2,"NODE2,2110,741,0",-49,13.25,89,0.0
2026-04-08 07:40:02,node2,"NODE2,2112,741,0",-48,13.0,89,0.0
2026-04-08 07:40:27,node2,"NODE2,2114,739,0",-49,13.0,89,0.0
2026-04-08 07:40:50,node2,"NODE2,2116,740,0",-49,13.0,89,0.0
2026-04-08 07:41:14,node2,"NODE2,2118,741,0",-49,12.5,89,0.0
2026-04-08 07:41:37,node2,"NODE2,2120,739,0",-48,12.0,89,0.0
2026-04-08 07:42:03,node2,"NODE2,2122,740,0",-50,12.0,89,0.0
2026-04-08 07:42:28,node2,"NODE2,2124,740,0",-50,10.5,89,0.0
2026-04-08 07:42:52,node2,"NODE2,2126,739,0",-50,3.25,88,0.0
2026-04-08 07:43:17,node2,"NODE2,2128,739,0",-48,2.75,88,0.0
2026-04-08 07:43:42,node2,"NODE2,2130,741,0",-49,3.0,88,0.0
2026-04-08 07:44:07,node2,"NODE2,2132,740,0",-52,2.75,88,0.0
2026-04-08 07:44:32,node2,"NODE2,2134,740,0",-48,2.75,89,0.0
2026-04-08 07:44:57,node2,"NODE2,2136,740,0",-49,2.75,88,0.0
2026-04-08 07:45:24,node2,"NODE2,2138,740,0",-50,2.75,88,0.0
2026-04-08 07:45:50,node2,"NODE2,2140,740,0",-50,2.75,88,0.0
2026-04-08 07:46:14,node2,"NODE2,2142,740,0",-49,2.75,88,0.0
2026-04-08 07:46:39,node2,"NODE2,2144,739,0",-50,2.5,88,0.0
2026-04-08 07:47:04,node2,"NODE2,2146,740,0",-50,2.5,88,0.0
2026-04-08 07:47:28,node2,"NODE2,2148,739,0",-44,3.25,88,0.0
2026-04-08 07:47:52,node2,"NODE2,2150,740,0",-48,3.0,88,0.0
2026-04-08 07:48:18,node2,"NODE2,2152,739,0",-43,3.0,88,0.0
2026-04-08 07:48:43,node2,"NODE2,2154,740,0",-41,2.75,88,0.0
2026-04-08 07:49:07,node2,"NODE2,2156,740,0",-48,3.0,88,0.0
2026-04-08 07:49:33,node2,"NODE2,2158,740,0",-42,3.25,89,0.0
2026-04-08 07:49:56,node2,"NODE2,2160,740,0",-49,3.0,88,0.0
2026-04-08 07:50:23,node2,"NODE2,2162,739,0",-49,3.5,88,0.0
2026-04-08 07:50:48,node2,"NODE2,2164,740,0",-42,2.25,89,0.0
2026-04-08 07:51:12,node2,"NODE2,2166,739,0",-48,2.75,88,0.0
2026-04-08 07:51:38,node2,"NODE2,2168,741,0",-47,3.25,88,0.0
2026-04-08 07:52:04,node2,"NODE2,2170,740,0",-48,2.75,88,0.0
2026-04-08 07:52:30,node2,"NODE2,2172,741,0",-49,2.5,88,0.0
2026-04-08 07:52:53,node2,"NODE2,2174,739,0",-42,3.25,88,0.0
2026-04-08 07:53:16,node2,"NODE2,2176,740,0",-48,3.0,88,0.0
2026-04-08 07:53:42,node2,"NODE2,2178,740,0",-49,3.0,88,0.0
2026-04-08 07:54:07,node2,"NODE2,2180,740,0",-52,3.0,88,0.0
2026-04-08 07:54:33,node2,"NODE2,2182,740,0",-44,3.0,88,0.0
2026-04-08 07:55:00,node2,"NODE2,2184,741,0",-49,2.75,88,0.0
2026-04-08 07:55:26,node2,"NODE2,2186,740,0",-43,3.0,88,0.0
2026-04-08 07:55:49,node2,"NODE2,2188,739,0",-49,1.5,88,0.0
2026-04-08 08:14:11,node2,"NODE2,2276,739,0",-47,2.0,88,0.0
2026-04-08 08:20:35,node2,"NODE2,2306,740,0",-46,1.75,88,0.0
2026-04-08 08:26:33,node2,"NODE2,2334,739,0",-50,3.25,88,0.0
2026-04-08 08:26:58,node2,"NODE2,2336,740,0",-42,3.5,88,0.0
2026-04-08 08:27:25,node2,"NODE2,2338,741,0",-51,3.5,88,0.0
2026-04-08 08:27:52,node2,"NODE2,2340,740,0",-47,3.0,88,0.0
2026-04-08 08:28:18,node2,"NODE2,2342,739,0",-42,3.25,88,0.0
2026-04-08 08:28:43,node2,"NODE2,2344,739,0",-43,4.0,88,0.0
2026-04-08 08:29:10,node2,"NODE2,2346,740,0",-50,3.0,88,0.0
2026-04-08 08:29:36,node2,"NODE2,2348,740,0",-48,3.0,88,0.0
2026-04-08 08:30:02,node2,"NODE2,2350,739,0",-49,3.25,88,0.0
2026-04-08 08:30:27,node2,"NODE2,2352,741,0",-43,3.0,88,0.0
2026-04-08 08:30:50,node2,"NODE2,2354,739,0",-44,3.25,88,0.0
2026-04-08 08:31:15,node2,"NODE2,2356,740,0",-44,3.25,88,0.0
2026-04-08 08:31:41,node2,"NODE2,2358,740,0",-44,3.0,88,0.0
2026-04-08 08:32:06,node2,"NODE2,2360,740,0",-49,3.25,88,0.0
2026-04-08 08:32:31,node2,"NODE2,2362,740,0",-48,3.0,88,0.0
2026-04-08 08:32:57,node2,"NODE2,2364,739,0",-43,3.0,88,0.0
2026-04-08 08:33:22,node2,"NODE2,2366,741,0",-43,3.25,88,0.0
2026-04-08 08:33:44,node2,"NODE2,2368,739,0",-42,3.5,88,0.0
2026-04-08 08:34:09,node2,"NODE2,2370,740,0",-42,3.25,88,0.0
2026-04-08 08:34:32,node2,"NODE2,2372,740,0",-48,3.0,88,0.0
2026-04-08 08:34:58,node2,"NODE2,2374,741,0",-50,3.0,88,0.0
2026-04-08 08:35:23,node2,"NODE2,2376,740,0",-43,3.25,88,0.0
2026-04-08 08:35:47,node2,"NODE2,2378,741,0",-48,3.25,88,0.0
2026-04-08 08:36:10,node2,"NODE2,2380,740,0",-50,3.0,88,0.0
2026-04-08 08:36:36,node2,"NODE2,2382,741,0",-49,3.0,88,0.0
2026-04-08 08:37:01,node2,"NODE2,2384,739,0",-49,3.25,88,0.0
2026-04-08 08:37:24,node2,"NODE2,2386,740,0",-44,3.25,88,0.0
2026-04-08 08:37:48,node2,"NODE2,2388,741,0",-43,3.0,88,0.0
2026-04-08 08:38:13,node2,"NODE2,2390,739,0",-49,3.25,88,0.0
2026-04-08 08:38:35,node2,"NODE2,2392,740,0",-48,3.25,88,0.0
2026-04-08 08:39:02,node2,"NODE2,2394,739,0",-49,3.0,88,0.0
2026-04-08 08:39:29,node2,"NODE2,2396,740,0",-43,3.5,88,0.0
2026-04-08 08:39:53,node2,"NODE2,2398,739,0",-48,3.25,88,0.0
2026-04-08 08:40:18,node2,"NODE2,2400,739,0",-41,2.75,88,0.0
2026-04-08 08:40:46,node2,"NODE2,2402,741,0",-49,3.5,88,0.0
2026-04-08 08:41:12,node2,"NODE2,2404,739,0",-49,4.25,88,0.0
2026-04-08 08:41:37,node2,"NODE2,2406,739,0",-44,3.5,88,0.0
2026-04-08 08:42:03,node2,"NODE2,2408,740,0",-42,3.25,88,0.0
2026-04-08 08:42:28,node2,"NODE2,2410,740,0",-42,3.25,88,0.0
2026-04-08 08:42:51,node2,"NODE2,2412,739,0",-49,3.5,88,0.0
2026-04-08 08:43:18,node2,"NODE2,2414,741,0",-49,3.75,88,0.0
2026-04-08 08:43:42,node2,"NODE2,2416,740,0",-48,2.75,88,0.0
2026-04-08 08:44:07,node2,"NODE2,2418,739,0",-47,3.5,88,0.0
2026-04-08 08:44:30,node2,"NODE2,2420,739,0",-49,3.0,88,0.0
2026-04-08 08:44:55,node2,"NODE2,2422,741,0",-43,3.5,88,0.0
2026-04-08 08:45:22,node2,"NODE2,2424,739,0",-49,3.25,88,0.0
2026-04-08 08:45:45,node2,"NODE2,2426,740,0",-49,3.5,88,0.0
2026-04-08 08:46:10,node2,"NODE2,2428,739,0",-48,3.5,88,0.0
2026-04-08 08:46:36,node2,"NODE2,2430,740,0",-47,3.75,88,0.0
2026-04-08 08:47:02,node2,"NODE2,2432,740,0",-48,3.5,88,0.0
2026-04-08 08:47:27,node2,"NODE2,2434,741,0",-47,3.0,88,0.0
2026-04-08 08:47:50,node2,"NODE2,2436,740,0",-48,3.25,88,0.0
2026-04-08 08:48:17,node2,"NODE2,2438,739,0",-42,3.5,88,0.0
2026-04-08 08:48:40,node2,"NODE2,2440,740,0",-50,3.75,88,0.0
2026-04-08 08:49:06,node2,"NODE2,2442,741,0",-50,3.25,88,0.0
2026-04-08 08:49:30,node2,"NODE2,2444,740,0",-49,2.75,88,0.0
2026-04-08 08:49:55,node2,"NODE2,2446,742,0",-49,3.25,88,0.0
2026-04-08 08:50:20,node2,"NODE2,2448,740,0",-43,3.25,88,0.0
2026-04-08 08:50:43,node2,"NODE2,2450,740,0",-48,3.0,88,0.0
2026-04-08 08:51:11,node2,"NODE2,2452,739,0",-49,3.25,88,0.0
2026-04-08 08:51:36,node2,"NODE2,2454,741,0",-42,3.0,88,0.0
2026-04-08 08:52:01,node2,"NODE2,2456,739,0",-49,3.25,88,0.0
2026-04-08 08:52:27,node2,"NODE2,2458,741,0",-51,3.25,88,0.0
2026-04-08 08:52:50,node2,"NODE2,2460,741,0",-42,3.25,88,0.0
